source_id	title	url	normalized_url	source_format	source_type	resource_type	publisher	organization_id	collection_hint	evidence_role	topic_tags	audience	language	link_check_status	ingest_status	ingest_priority	source_status	duplicate_group_id	notes	source_context	duplicate_count	duplicate_merged	merged_titles	collection_hints	source_types_seen	resource_types_seen	publishers_seen	organizations_seen	source_contexts	registry_schema_version	registry_role	user_facing_knowledge	recommended_pipeline	dedupe_key
sotsiaalministeerium_vagivald_lahisuhtes_selle_pohjused_ja_voimalikud_lahendused	Vägivald lähisuhtes: selle põhjused ja võimalikud lahendused	https://www.sm.ee/sites/default/files/content-editors/Ministeerium_kontaktid/Uuringu_ja_analuusid/Sotsiaalvaldkond/allaste_vagivald_lahisuhtes_biin_retsensioon_1_.pdf	https://www.sm.ee/sites/default/files/content-editors/Ministeerium_kontaktid/Uuringu_ja_analuusid/Sotsiaalvaldkond/allaste_vagivald_lahisuhtes_biin_retsensioon_1_.pdf	pdf	information_material	information_material	Sotsiaalministeerium	sotsiaalministeerium	national_guidelines	background	"[""Sotsiaalministeerium"", ""Vanemad, aga endiselt kasulikud taustauuringud"", ""ohvriabi ja vägivald""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Vanemad, aga endiselt kasulikud taustauuringud"", ""heading_4"": null, ""line"": 553, ""order"": 287}"	0	False	"[""Vägivald lähisuhtes: selle põhjused ja võimalikud lahendused""]"	"[""national_guidelines""]"	"[""information_material""]"	"[""information_material""]"	"[""Sotsiaalministeerium""]"	"[""sotsiaalministeerium""]"	"[{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Vanemad, aga endiselt kasulikud taustauuringud"", ""line"": 553, ""order"": 287}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.sm.ee/sites/default/files/content-editors/Ministeerium_kontaktid/Uuringu_ja_analuusid/Sotsiaalvaldkond/allaste_vagivald_lahisuhtes_biin_retsensioon_1_.pdf
sotsiaalministeerium_seksuaalvagivalla_levimus_ja_hoiakud_eestis	Seksuaalvägivalla levimus ja hoiakud Eestis	https://www.sm.ee/sites/default/files/content-editors/eesmargid_ja_tegevused/Norra_toetused/Koduse_ja_soopohise_vagivalla_vahendamise_programm/sv_levimus_ja_hoiakud_eestis.pdf	https://www.sm.ee/sites/default/files/content-editors/eesmargid_ja_tegevused/Norra_toetused/Koduse_ja_soopohise_vagivalla_vahendamise_programm/sv_levimus_ja_hoiakud_eestis.pdf	pdf	information_material	information_material	Sotsiaalministeerium	sotsiaalministeerium	national_guidelines	background	"[""Sotsiaalministeerium"", ""Vanemad, aga endiselt kasulikud taustauuringud""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Vanemad, aga endiselt kasulikud taustauuringud"", ""heading_4"": null, ""line"": 555, ""order"": 288}"	0	False	"[""Seksuaalvägivalla levimus ja hoiakud Eestis""]"	"[""national_guidelines""]"	"[""information_material""]"	"[""information_material""]"	"[""Sotsiaalministeerium""]"	"[""sotsiaalministeerium""]"	"[{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Vanemad, aga endiselt kasulikud taustauuringud"", ""line"": 555, ""order"": 288}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.sm.ee/sites/default/files/content-editors/eesmargid_ja_tegevused/Norra_toetused/Koduse_ja_soopohise_vagivalla_vahendamise_programm/sv_levimus_ja_hoiakud_eestis.pdf
epikoda_uro_puuetega_inimeste_oiguste_konventsioon_ja_fakultatiivpro	ÜRO puuetega inimeste õiguste konventsioon ja fakultatiivprotokoll	https://epikoda.ee/wp-content/uploads/2025/09/raamat_veeb.pdf	https://epikoda.ee/wp-content/uploads/2025/09/raamat_veeb.pdf	pdf	information_material	information_material	EPIKoda	epikoda	organization_materials	background	"[""Partnerid"", ""EPIKoda"", ""puue""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Partnerid"", ""heading_3"": ""EPIKoda"", ""heading_4"": null, ""line"": 561, ""order"": 289}"	0	False	"[""ÜRO puuetega inimeste õiguste konventsioon ja fakultatiivprotokoll""]"	"[""organization_materials""]"	"[""information_material""]"	"[""information_material""]"	"[""EPIKoda""]"	"[""epikoda""]"	"[{""heading_2"": ""Partnerid"", ""heading_3"": ""EPIKoda"", ""line"": 561, ""order"": 289}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://epikoda.ee/wp-content/uploads/2025/09/raamat_veeb.pdf
epikoda_teekond_erilise_lapse_korval	Teekond erilise lapse kõrval	https://epikoda.ee/wp-content/uploads/2025/09/epik_kasiraamat_2019-est-koos-low.pdf	https://epikoda.ee/wp-content/uploads/2025/09/epik_kasiraamat_2019-est-koos-low.pdf	pdf	information_material	information_material	EPIKoda	epikoda	organization_materials	background	"[""Partnerid"", ""EPIKoda"", ""lapsed ja pered""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Partnerid"", ""heading_3"": ""EPIKoda"", ""heading_4"": null, ""line"": 563, ""order"": 290}"	0	False	"[""Teekond erilise lapse kõrval""]"	"[""organization_materials""]"	"[""information_material""]"	"[""information_material""]"	"[""EPIKoda""]"	"[""epikoda""]"	"[{""heading_2"": ""Partnerid"", ""heading_3"": ""EPIKoda"", ""line"": 563, ""order"": 290}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://epikoda.ee/wp-content/uploads/2025/09/epik_kasiraamat_2019-est-koos-low.pdf
epikoda_epikoja_arengukava_2025_2030	EPIKoja arengukava 2025–2030	https://epikoda.ee/wp-content/uploads/2025/09/EPIKoja-arengukava-2025-2030.pdf	https://epikoda.ee/wp-content/uploads/2025/09/EPIKoja-arengukava-2025-2030.pdf	pdf	policy_analysis	policy_context	EPIKoda	epikoda	policy_analyses	policy_context	"[""Partnerid"", ""EPIKoda""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Partnerid"", ""heading_3"": ""EPIKoda"", ""heading_4"": null, ""line"": 565, ""order"": 291}"	0	False	"[""EPIKoja arengukava 2025–2030""]"	"[""policy_analyses""]"	"[""policy_analysis""]"	"[""policy_context""]"	"[""EPIKoda""]"	"[""epikoda""]"	"[{""heading_2"": ""Partnerid"", ""heading_3"": ""EPIKoda"", ""line"": 565, ""order"": 291}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://epikoda.ee/wp-content/uploads/2025/09/EPIKoja-arengukava-2025-2030.pdf
epikoda_giidi_too_kasiraamat_pohimotted_ja_soovitused	Giidi töö käsiraamat – põhimõtted ja soovitused	https://epikoda.ee/wp-content/uploads/2026/04/Giidi-too-kasiraamat-%E2%80%93pohimotted-ja-soovitused-2025.pdf	https://epikoda.ee/wp-content/uploads/2026/04/Giidi-too-kasiraamat-–pohimotted-ja-soovitused-2025.pdf	pdf	official_guideline	method_guidance	EPIKoda	epikoda	organization_guidelines	practice_guidance	"[""Partnerid"", ""EPIKoda""]"	BOTH	et	[]	ingest_candidate	high	known			"{""heading_2"": ""Partnerid"", ""heading_3"": ""EPIKoda"", ""heading_4"": null, ""line"": 567, ""order"": 292}"	0	False	"[""Giidi töö käsiraamat – põhimõtted ja soovitused""]"	"[""organization_guidelines""]"	"[""official_guideline""]"	"[""method_guidance""]"	"[""EPIKoda""]"	"[""epikoda""]"	"[{""heading_2"": ""Partnerid"", ""heading_3"": ""EPIKoda"", ""line"": 567, ""order"": 292}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://epikoda.ee/wp-content/uploads/2026/04/Giidi-too-kasiraamat-–pohimotted-ja-soovitused-2025.pdf
epikoda_heade_praktikate_kogumik	Heade praktikate kogumik	https://epikoda.ee/wp-content/uploads/2025/09/Heade_praktikate_kogumikEPIK2012.pdf	https://epikoda.ee/wp-content/uploads/2025/09/Heade_praktikate_kogumikEPIK2012.pdf	pdf	information_material	information_material	EPIKoda	epikoda	organization_materials	background	"[""Partnerid"", ""EPIKoda""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Partnerid"", ""heading_3"": ""EPIKoda"", ""heading_4"": null, ""line"": 569, ""order"": 293}"	0	False	"[""Heade praktikate kogumik""]"	"[""organization_materials""]"	"[""information_material""]"	"[""information_material""]"	"[""EPIKoda""]"	"[""epikoda""]"	"[{""heading_2"": ""Partnerid"", ""heading_3"": ""EPIKoda"", ""line"": 569, ""order"": 293}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://epikoda.ee/wp-content/uploads/2025/09/Heade_praktikate_kogumikEPIK2012.pdf
epikoda_puudega_inimeste_toimetulek_kriisiajal_miniuuringu_kokkuvote	Puudega inimeste toimetulek kriisiajal – miniuuringu kokkuvõte	https://epikoda.ee/wp-content/uploads/2025/09/epikoja-miniuuringu-kokkuvote-september-2020.pdf	https://epikoda.ee/wp-content/uploads/2025/09/epikoja-miniuuringu-kokkuvote-september-2020.pdf	pdf	research_report	research_evidence	EPIKoda	epikoda	research_reports	research_evidence	"[""Partnerid"", ""EPIKoda""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Partnerid"", ""heading_3"": ""EPIKoda"", ""heading_4"": null, ""line"": 571, ""order"": 294}"	0	False	"[""Puudega inimeste toimetulek kriisiajal – miniuuringu kokkuvõte""]"	"[""research_reports""]"	"[""research_report""]"	"[""research_evidence""]"	"[""EPIKoda""]"	"[""epikoda""]"	"[{""heading_2"": ""Partnerid"", ""heading_3"": ""EPIKoda"", ""line"": 571, ""order"": 294}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://epikoda.ee/wp-content/uploads/2025/09/epikoja-miniuuringu-kokkuvote-september-2020.pdf
astangu_erivajaduste_alase_teadlikkuse_tostmine	Erivajaduste alase teadlikkuse tõstmine	https://www.astangu.ee/sites/default/files/media/To%CC%88o%CC%88vahend_2_moodul_1_Erivajaduste_alase_teadlikkuse_to%CC%83stmine.pdf	https://www.astangu.ee/sites/default/files/media/Töövahend_2_moodul_1_Erivajaduste_alase_teadlikkuse_tõstmine.pdf	pdf	information_material	information_material	Astangu	astangu	organization_materials	background	"[""Partnerid"", ""Astangu""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Partnerid"", ""heading_3"": ""Astangu"", ""heading_4"": null, ""line"": 575, ""order"": 295}"	0	False	"[""Erivajaduste alase teadlikkuse tõstmine""]"	"[""organization_materials""]"	"[""information_material""]"	"[""information_material""]"	"[""Astangu""]"	"[""astangu""]"	"[{""heading_2"": ""Partnerid"", ""heading_3"": ""Astangu"", ""line"": 575, ""order"": 295}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.astangu.ee/sites/default/files/media/Töövahend_2_moodul_1_Erivajaduste_alase_teadlikkuse_tõstmine.pdf
astangu_metoodiline_abimaterjal_kutsealase_ettevalmistuse_valjaoppe_	Metoodiline abimaterjal kutsealase ettevalmistuse, väljaõppe ja töölerakendumise toetamiseks coaching’u kaudu	https://www.astangu.ee/sites/default/files/media/To%CC%88o%CC%88vahend_3___Va%CC%88ljao%CC%83pe_ja_to%CC%88o%CC%88lerakendumine_la%CC%88bi_coachingu.pdf	https://www.astangu.ee/sites/default/files/media/Töövahend_3___Väljaõpe_ja_töölerakendumine_läbi_coachingu.pdf	pdf	information_material	information_material	Astangu	astangu	organization_materials	background	"[""Partnerid"", ""Astangu""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Partnerid"", ""heading_3"": ""Astangu"", ""heading_4"": null, ""line"": 577, ""order"": 296}"	0	False	"[""Metoodiline abimaterjal kutsealase ettevalmistuse, väljaõppe ja töölerakendumise toetamiseks coaching’u kaudu""]"	"[""organization_materials""]"	"[""information_material""]"	"[""information_material""]"	"[""Astangu""]"	"[""astangu""]"	"[{""heading_2"": ""Partnerid"", ""heading_3"": ""Astangu"", ""line"": 577, ""order"": 296}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.astangu.ee/sites/default/files/media/Töövahend_3___Väljaõpe_ja_töölerakendumine_läbi_coachingu.pdf
astangu_tooandjate_noustamine_ja_toetamine	Tööandjate nõustamine ja toetamine	https://www.astangu.ee/sites/default/files/media/To%CC%88o%CC%88vahend_6_Moodul_2_To%CC%88o%CC%88andjate_no%CC%83ustamine_ja_toetamine.pdf	https://www.astangu.ee/sites/default/files/media/Töövahend_6_Moodul_2_Tööandjate_nõustamine_ja_toetamine.pdf	pdf	information_material	information_material	Astangu	astangu	organization_materials	background	"[""Partnerid"", ""Astangu""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Partnerid"", ""heading_3"": ""Astangu"", ""heading_4"": null, ""line"": 579, ""order"": 297}"	0	False	"[""Tööandjate nõustamine ja toetamine""]"	"[""organization_materials""]"	"[""information_material""]"	"[""information_material""]"	"[""Astangu""]"	"[""astangu""]"	"[{""heading_2"": ""Partnerid"", ""heading_3"": ""Astangu"", ""line"": 579, ""order"": 297}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.astangu.ee/sites/default/files/media/Töövahend_6_Moodul_2_Tööandjate_nõustamine_ja_toetamine.pdf
astangu_kriisi_ennetamine	Kriisi ennetamine	https://www.astangu.ee/sites/default/files/media/To%CC%88o%CC%88vahend_5_Moodul-1-Kriisi_ennetamine.pdf	https://www.astangu.ee/sites/default/files/media/Töövahend_5_Moodul-1-Kriisi_ennetamine.pdf	pdf	information_material	information_material	Astangu	astangu	organization_materials	background	"[""Partnerid"", ""Astangu""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Partnerid"", ""heading_3"": ""Astangu"", ""heading_4"": null, ""line"": 581, ""order"": 298}"	0	False	"[""Kriisi ennetamine""]"	"[""organization_materials""]"	"[""information_material""]"	"[""information_material""]"	"[""Astangu""]"	"[""astangu""]"	"[{""heading_2"": ""Partnerid"", ""heading_3"": ""Astangu"", ""line"": 581, ""order"": 298}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.astangu.ee/sites/default/files/media/Töövahend_5_Moodul-1-Kriisi_ennetamine.pdf
astangu_supervisioon	Supervisioon	https://www.astangu.ee/sites/default/files/media/To%CC%88o%CC%88vahend_4_moodul_1_Supervisioon.pdf	https://www.astangu.ee/sites/default/files/media/Töövahend_4_moodul_1_Supervisioon.pdf	pdf	information_material	information_material	Astangu	astangu	organization_materials	background	"[""Partnerid"", ""Astangu""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Partnerid"", ""heading_3"": ""Astangu"", ""heading_4"": null, ""line"": 583, ""order"": 299}"	0	False	"[""Supervisioon""]"	"[""organization_materials""]"	"[""information_material""]"	"[""information_material""]"	"[""Astangu""]"	"[""astangu""]"	"[{""heading_2"": ""Partnerid"", ""heading_3"": ""Astangu"", ""line"": 583, ""order"": 299}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.astangu.ee/sites/default/files/media/Töövahend_4_moodul_1_Supervisioon.pdf
astangu_hindamisvahendi_kasiraamat	Hindamisvahendi käsiraamat	https://www.astangu.ee/sites/default/files/media/Hindamisvahendi%20k%C3%A4siraamat.pdf	https://www.astangu.ee/sites/default/files/media/Hindamisvahendi käsiraamat.pdf	pdf	official_guideline	method_guidance	Astangu	astangu	organization_guidelines	practice_guidance	"[""Partnerid"", ""Astangu""]"	BOTH	et	[]	ingest_candidate	high	known			"{""heading_2"": ""Partnerid"", ""heading_3"": ""Astangu"", ""heading_4"": null, ""line"": 585, ""order"": 300}"	0	False	"[""Hindamisvahendi käsiraamat""]"	"[""organization_guidelines""]"	"[""official_guideline""]"	"[""method_guidance""]"	"[""Astangu""]"	"[""astangu""]"	"[{""heading_2"": ""Partnerid"", ""heading_3"": ""Astangu"", ""line"": 585, ""order"": 300}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.astangu.ee/sites/default/files/media/Hindamisvahendi käsiraamat.pdf
astangu_harjutuste_kogu	Harjutuste kogu	https://www.astangu.ee/sites/default/files/media/Harjutuste%20kogu.pdf	https://www.astangu.ee/sites/default/files/media/Harjutuste kogu.pdf	pdf	information_material	information_material	Astangu	astangu	organization_materials	background	"[""Partnerid"", ""Astangu""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Partnerid"", ""heading_3"": ""Astangu"", ""heading_4"": null, ""line"": 587, ""order"": 301}"	0	False	"[""Harjutuste kogu""]"	"[""organization_materials""]"	"[""information_material""]"	"[""information_material""]"	"[""Astangu""]"	"[""astangu""]"	"[{""heading_2"": ""Partnerid"", ""heading_3"": ""Astangu"", ""line"": 587, ""order"": 301}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.astangu.ee/sites/default/files/media/Harjutuste kogu.pdf
lastekaitse_liit_lapse_osalusoiguse_rakendamise_juhend	Lapse osalusõiguse rakendamise juhend	https://www.lastekaitseliit.ee/wp-content/uploads/2025/05/Lapse_osalusoiguse_rakendamise_juhend_2025.pdf	https://www.lastekaitseliit.ee/wp-content/uploads/2025/05/Lapse_osalusoiguse_rakendamise_juhend_2025.pdf	pdf	official_guideline	best_practice_guidance	Lastekaitse Liit	lastekaitse_liit	organization_guidelines	practice_guidance	"[""Partnerid"", ""Lastekaitse Liit"", ""lapsed ja pered""]"	BOTH	et	[]	ingest_candidate	high	known			"{""heading_2"": ""Partnerid"", ""heading_3"": ""Lastekaitse Liit"", ""heading_4"": null, ""line"": 591, ""order"": 302}"	0	False	"[""Lapse osalusõiguse rakendamise juhend""]"	"[""organization_guidelines""]"	"[""official_guideline""]"	"[""best_practice_guidance""]"	"[""Lastekaitse Liit""]"	"[""lastekaitse_liit""]"	"[{""heading_2"": ""Partnerid"", ""heading_3"": ""Lastekaitse Liit"", ""line"": 591, ""order"": 302}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.lastekaitseliit.ee/wp-content/uploads/2025/05/Lapse_osalusoiguse_rakendamise_juhend_2025.pdf
lastekaitse_liit_lapse_osalemise_pohimotted	Lapse osalemise põhimõtted	https://www.lastekaitseliit.ee/wp-content/uploads/2025/05/Lapse-osalemise-pohimotted-A1_5mm-bleed.pdf	https://www.lastekaitseliit.ee/wp-content/uploads/2025/05/Lapse-osalemise-pohimotted-A1_5mm-bleed.pdf	pdf	information_material	information_material	Lastekaitse Liit	lastekaitse_liit	organization_materials	background	"[""Partnerid"", ""Lastekaitse Liit"", ""lapsed ja pered""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Partnerid"", ""heading_3"": ""Lastekaitse Liit"", ""heading_4"": null, ""line"": 593, ""order"": 303}"	0	False	"[""Lapse osalemise põhimõtted""]"	"[""organization_materials""]"	"[""information_material""]"	"[""information_material""]"	"[""Lastekaitse Liit""]"	"[""lastekaitse_liit""]"	"[{""heading_2"": ""Partnerid"", ""heading_3"": ""Lastekaitse Liit"", ""line"": 593, ""order"": 303}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.lastekaitseliit.ee/wp-content/uploads/2025/05/Lapse-osalemise-pohimotted-A1_5mm-bleed.pdf
lastekaitse_liit_mul_on_oigus_2025	Mul on õigus 2025	https://www.lastekaitseliit.ee/wp-content/uploads/2025/01/Mul-on-oigus-2025.pdf	https://www.lastekaitseliit.ee/wp-content/uploads/2025/01/Mul-on-oigus-2025.pdf	pdf	information_material	information_material	Lastekaitse Liit	lastekaitse_liit	organization_materials	background	"[""Partnerid"", ""Lastekaitse Liit""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Partnerid"", ""heading_3"": ""Lastekaitse Liit"", ""heading_4"": null, ""line"": 595, ""order"": 304}"	0	False	"[""Mul on õigus 2025""]"	"[""organization_materials""]"	"[""information_material""]"	"[""information_material""]"	"[""Lastekaitse Liit""]"	"[""lastekaitse_liit""]"	"[{""heading_2"": ""Partnerid"", ""heading_3"": ""Lastekaitse Liit"", ""line"": 595, ""order"": 304}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.lastekaitseliit.ee/wp-content/uploads/2025/01/Mul-on-oigus-2025.pdf
lastekaitse_liit_mina_olen_enda_oma_juhendmaterjal_opetajale_ja_lapsevanemale	“Mina olen enda oma” juhendmaterjal õpetajale ja lapsevanemale	https://www.lastekaitseliit.ee/raamat/mina-olen-enda-oma/assets/download/juhendmaterial.pdf	https://www.lastekaitseliit.ee/raamat/mina-olen-enda-oma/assets/download/juhendmaterial.pdf	pdf	official_guideline	best_practice_guidance	Lastekaitse Liit	lastekaitse_liit	organization_guidelines	practice_guidance	"[""Partnerid"", ""Lastekaitse Liit"", ""lapsed ja pered""]"	BOTH	et	[]	ingest_candidate	high	known			"{""heading_2"": ""Partnerid"", ""heading_3"": ""Lastekaitse Liit"", ""heading_4"": null, ""line"": 597, ""order"": 305}"	0	False	"[""“Mina olen enda oma” juhendmaterjal õpetajale ja lapsevanemale""]"	"[""organization_guidelines""]"	"[""official_guideline""]"	"[""best_practice_guidance""]"	"[""Lastekaitse Liit""]"	"[""lastekaitse_liit""]"	"[{""heading_2"": ""Partnerid"", ""heading_3"": ""Lastekaitse Liit"", ""line"": 597, ""order"": 305}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.lastekaitseliit.ee/raamat/mina-olen-enda-oma/assets/download/juhendmaterial.pdf
